x,y,u,v,p
0.0852489,0.0934384,0.0008226164386653299,0.00013101709687380613,-0.4171097851851731
0.0860446,0.0935086,0.0014390048327075457,0.0003053060927846914,-0.41644657873217433
0.0868402,0.0935774,0.000600853224620313,0.00026671092247225985,-0.41580477475966066
0.0876356,0.0936447,-0.00033530147522156683,0.00016478459774353703,-0.41517314950129847
0.0884308,0.0937106,-0.002578580681081203,-0.00011266524201401405,-0.41454149439299753
0.0892258,0.0937751,-0.0057786377072829,-0.000632964612921137,-0.41389929419248345
0.0900207,0.0938383,-0.0056912419046915505,-0.000999753670352404,-0.41324626112063373
0.0908154,0.0939,-0.007237724891376583,-0.0013180550668317201,-0.4125839281402863
0.0916099,0.0939605,-0.0057694743290701905,-0.0015935444594170668,-0.41188952876755947
0.0924043,0.0940196,-0.006461172489079618,-0.0016794730962645973,-0.41117657535094476
0.0931985,0.0940774,-0.007129895572785967,-0.0017154792759092713,-0.41043736040710543
0.0939926,0.0941339,-0.007689149777000651,-0.0017282159394839095,-0.4096758638437073
0.0947865,0.0941891,-0.008331841870813659,-0.001726324996546986,-0.40889751653594425
0.0955802,0.094243,-0.008693230836770363,-0.0017092623686007615,-0.408095869923937
0.0963738,0.0942957,-0.008385557823281597,-0.0016647965924034766,-0.4072548151647555
0.0971673,0.0943472,-0.007789035193739968,-0.0015974459829222617,-0.40638496292632764
0.0979605,0.0943975,-0.007058327823144525,-0.0015149746901940587,-0.4054943984566767
0.0987537,0.0944465,-0.006349218282998593,-0.0014255315577154646,-0.40459056852941205
0.0995467,0.0944943,-0.006615416601315114,-0.0013106446551651553,-0.40368833020821976
0.10034,0.094541,-0.006604831600018207,-0.0012377453507190922,-0.4027863565219345
0.101132,0.0945865,-0.006061961488056417,-0.0012024050310791914,-0.40187922852732916
0.101925,0.0946308,-0.0061310160423606085,-0.0011581839794396157,-0.40096908748124194
0.102717,0.094674,-0.006175313066542184,-0.0011235089899642096,-0.40005777264929515
0.103509,0.094716,-0.006189193704290364,-0.001097521191826205,-0.39914492149050007
0.104302,0.094757,-0.006157829533837627,-0.001078391039088588,-0.3982301685426583
0.105094,0.0947968,-0.006068644234748118,-0.0010655673159291393,-0.3973167007886655
0.105885,0.0948355,-0.005923540141268604,-0.001058864647454646,-0.39640487188442897
0.106677,0.0948732,-0.005779317890090421,-0.001052597469804155,-0.39549289904049
0.107469,0.0949097,-0.0056819952772773075,-0.001045061473365692,-0.39458215258282503
0.10826,0.0949452,-0.005667239403203689,-0.001033493246636202,-0.39367398217651417
0.109052,0.0949797,-0.0057804180154997845,-0.001016023885369656,-0.3927662899209562
0.109843,0.0950131,-0.006065183320995921,-0.000990628735842048,-0.39186156821559986
0.110634,0.0950454,-0.006482140963821515,-0.0009614502627165884,-0.39095970650941597
